eventid,iyear,imonth,iday,country,country_txt,region_txt,provstate,city,latitude,longitude,summary,crit1,crit2,crit3,doubtterr,success,suicide,attacktype1_txt,attacktype2_txt,attacktype3_txt,targtype1_txt,targsubtype1_txt,natlty1_txt,gname,motive,nperps,nperpcap,claimed,weaptype1_txt,weaptype2_txt,weapdetail,nkill,nkillter,nwound,propextent_txt,nhostkid,properties.name,properties.color,properties_color,properties.group_name,properties.group_id,properties.radius,properties.headline,properties.article,place,geometry.type,geometry.coordinates
-255452885,2016,8,1,217,United States,North America,Iowa,Newton,41.703318,-93.057353,"08/01/2016: Assailants set fire to a construction site for the Dakota Access pipeline west of Newton, Iowa, United States. There were no reported casualties in the attack. This was one of three related arson attacks on construction equipment for the pipeline in two days. No group claimed responsibility for the incidents.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Utilities,Oil,United States,Unknown,"The specific motive is unknown; however, sources noted that there was opposition to the Dakota Access Pipeline.",-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,Minor (likely < $1 million),,Facility/Infrastructure Attack,#20365E,#20365E,Facility/Infrastructure Attack,1,0.0,Unknown,"    <div id='article_container'>    <h2>Unknown</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #20365E'>Facility/Infrastructure Attack</h2></div>    <p >08/01/2016: Assailants set fire to a construction site for the Dakota Access pipeline west of Newton, Iowa, United States. There were no reported casualties in the attack. This was one of three related arson attacks on construction equipment for the pipeline in two days. No group claimed responsibility for the incidents.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Utilities    </div>","Newton, Iowa",Point,"[-93.057353, 41.703318]"
-255452884,2016,8,1,217,United States,North America,Iowa,Reasnor,41.577354,-93.024003,"08/01/2016: Assailants set fire to a construction site for the Dakota Access pipeline southeast of Reasnor, Iowa, United States. There were no reported casualties in the attack. This was one of three related arson attacks on construction equipment for the pipeline in two days. No group claimed responsibility for the incidents.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Utilities,Oil,United States,Unknown,"The specific motive is unknown; however, sources noted that there was opposition to the Dakota Access Pipeline.",-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,Minor (likely < $1 million),,Facility/Infrastructure Attack,#20365E,#20365E,Facility/Infrastructure Attack,1,0.0,Unknown,"    <div id='article_container'>    <h2>Unknown</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #20365E'>Facility/Infrastructure Attack</h2></div>    <p >08/01/2016: Assailants set fire to a construction site for the Dakota Access pipeline southeast of Reasnor, Iowa, United States. There were no reported casualties in the attack. This was one of three related arson attacks on construction equipment for the pipeline in two days. No group claimed responsibility for the incidents.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Utilities    </div>","Reasnor, Iowa",Point,"[-93.024003, 41.577354]"
-255422860,2016,8,4,217,United States,North America,Florida,Tampa,28.032289,-82.408025,"08/04/2016: Assailants set fire to the Masjid Omar mosque in Tampa, Florida, United States. There were no casualties in the attack. This was one of two attacks on the same mosque in 12 hours. No group claimed responsibility for the incident.",1,1,1,1.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,-99.0,0.0,0.0,Incendiary,,Gasoline was used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),,Facility/Infrastructure Attack,#20365E,#20365E,Facility/Infrastructure Attack,1,0.0,Unknown,"    <div id='article_container'>    <h2>Unknown</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #20365E'>Facility/Infrastructure Attack</h2></div>    <p >08/04/2016: Assailants set fire to the Masjid Omar mosque in Tampa, Florida, United States. There were no casualties in the attack. This was one of two attacks on the same mosque in 12 hours. No group claimed responsibility for the incident.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Religious Figures/Institutions    </div>","Tampa, Florida",Point,"[-82.408025, 28.032289]"
-255412858,2016,8,5,217,United States,North America,Florida,Tampa,28.032289,-82.408025,"08/05/2016: Assailants set fire to the Masjid Omar mosque in Tampa, Florida, United States. There were no casualties in the attack. This was one of two attacks on the same mosque in 12 hours. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,-99.0,0.0,0.0,Incendiary,,Gasoline was used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),,Facility/Infrastructure Attack,#20365E,#20365E,Facility/Infrastructure Attack,1,0.0,Unknown,"    <div id='article_container'>    <h2>Unknown</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #20365E'>Facility/Infrastructure Attack</h2></div>    <p >08/05/2016: Assailants set fire to the Masjid Omar mosque in Tampa, Florida, United States. There were no casualties in the attack. This was one of two attacks on the same mosque in 12 hours. No group claimed responsibility for the incident.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Religious Figures/Institutions    </div>","Tampa, Florida",Point,"[-82.408025, 28.032289]"
-255372869,2016,8,9,217,United States,North America,New York,New City,41.154049,-73.990929,"08/09/2016: Assailants threw a firecracker at the house of Rabbi Avremel Kotlarsky in New City, New York, United States. There were no reported casualties in the attack. This was one of two coordinated attacks on the same night. No group claimed responsibility for the incidents.",1,1,1,0.0,1.0,0.0,Bombing/Explosion,,,Religious Figures/Institutions,Religious Figure,United States,Unknown,"The specific motive is unknown; however, sources suspected that the attack was anti-Semitic.",4.0,0.0,0.0,Explosives,,A firecracker was used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),,Bombing/Explosion,#D25302,#D25302,Bombing/Explosion,3,0.0,Unknown,"    <div id='article_container'>    <h2>Unknown</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #D25302'>Bombing/Explosion</h2></div>    <p >08/09/2016: Assailants threw a firecracker at the house of Rabbi Avremel Kotlarsky in New City, New York, United States. There were no reported casualties in the attack. This was one of two coordinated attacks on the same night. No group claimed responsibility for the incidents.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Religious Figures/Institutions    </div>","New City, New York",Point,"[-73.990929, 41.154049]"
-255372868,2016,8,9,217,United States,North America,New York,New City,41.154049,-73.990929,"08/09/2016: Assailants threw a firecracker at the house of Rabbi Simcha Morgenstern in New City, New York, United States. There were no reported casualties in the attack. This was one of two coordinated attacks on the same night. No group claimed responsibility for the incidents.",1,1,1,0.0,1.0,0.0,Bombing/Explosion,,,Religious Figures/Institutions,Religious Figure,United States,Unknown,"The specific motive is unknown; however, sources suspected that the attack was anti-Semitic.",-99.0,0.0,0.0,Explosives,,A firecracker was used in the attack.,0.0,0.0,0.0,,,Bombing/Explosion,#D25302,#D25302,Bombing/Explosion,3,0.0,Unknown,"    <div id='article_container'>    <h2>Unknown</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #D25302'>Bombing/Explosion</h2></div>    <p >08/09/2016: Assailants threw a firecracker at the house of Rabbi Simcha Morgenstern in New City, New York, United States. There were no reported casualties in the attack. This was one of two coordinated attacks on the same night. No group claimed responsibility for the incidents.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Religious Figures/Institutions    </div>","New City, New York",Point,"[-73.990929, 41.154049]"
-255362813,2016,8,10,217,United States,North America,New York,Endicott,42.095085,-76.059599,"08/10/2016: An assailant set fire to a residence in Endicott, New York, United States. The offender placed gasoline-filled cans throughout the house as obstacles and spray-painted the anti-police message ""lie with pigs, fry like bacon"" on an exterior wall of the house before starting the blaze. The family sleeping inside the house escaped, and no injuries were reported. No group claimed responsibility; however, authorities arrested and charged firefighter Jason T. Stokes with starting the fire at his own house.",0,1,1,1.0,1.0,0.0,Facility/Infrastructure Attack,,,Private Citizens & Property,House/Apartment/Residence,United States,Unknown,"The specific motive is unknown; however, sources noted that the assailant spray-painted ""Lie with pigs, fry like bacon"" on the wall of the targeted house.",1.0,1.0,0.0,Incendiary,,Gasoline was used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),,Facility/Infrastructure Attack,#20365E,#20365E,Facility/Infrastructure Attack,1,0.0,Unknown,"    <div id='article_container'>    <h2>Unknown</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #20365E'>Facility/Infrastructure Attack</h2></div>    <p >08/10/2016: An assailant set fire to a residence in Endicott, New York, United States. The offender placed gasoline-filled cans throughout the house as obstacles and spray-painted the anti-police message ""lie with pigs, fry like bacon"" on an exterior wall of the house before starting the blaze. The family sleeping inside the house escaped, and no injuries were reported. No group claimed responsibility; however, authorities arrested and charged firefighter Jason T. Stokes with starting the fire at his own house.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Private Citizens & Property    </div>","Endicott, New York",Point,"[-76.059599, 42.095085]"
-255332891,2016,8,13,217,United States,North America,New York,New York City,40.697132,-73.931351,"08/13/2016: Assailants opened fire on an Imam, Maulama Akonjee, and his assistant, Thara Uddin, in Queens, New York City, United States. Akonjee and Uddin were killed in the attack. No group claimed responsibility, though authorities arrested Oscar Morel in connection with the incident.",0,1,1,1.0,1.0,0.0,Armed Assault,,,Religious Figures/Institutions,Religious Figure,United States,Unknown,"The specific motive is unknown; however, sources suspected that the attack may have been carried out in retaliation for the deaths of members of the Hispanic community by alleged Muslims.",1.0,1.0,0.0,Firearms,,,2.0,0.0,0.0,,,Armed Assault,#E84C3D,#E84C3D,Armed Assault,2,2.0,Unknown,"    <div id='article_container'>    <h2>Unknown</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #E84C3D'>Armed Assault</h2></div>    <p >08/13/2016: Assailants opened fire on an Imam, Maulama Akonjee, and his assistant, Thara Uddin, in Queens, New York City, United States. Akonjee and Uddin were killed in the attack. No group claimed responsibility, though authorities arrested Oscar Morel in connection with the incident.</p>    <p><b>People killed:</b> 2.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Religious Figures/Institutions    </div>","New York City, New York",Point,"[-73.931351, 40.697132]"
-255262870,2016,8,20,217,United States,North America,Virginia,Roanoke,37.27097,-79.941427,"08/20/2016: An assailant stabbed and injured two civilians at an apartment complex in Roanoke, Virginia, United States. The assailant was also injured in the attack. No group claimed responsibility for the incident; however, sources identified the assailant as Wasil Farooqui.",1,1,1,1.0,1.0,0.0,Armed Assault,,,Private Citizens & Property,Unnamed Civilian/Unspecified,United States,Unknown,"The specific motive is unknown; however, sources noted that the Federal Bureau of Investigation (FBI) was investigating if the attack was inspired by the Islamic State of Iraq and the Levant (ISIL).",1.0,1.0,0.0,Melee,,A knife was used in the attack.,0.0,0.0,3.0,,,Armed Assault,#E84C3D,#E84C3D,Armed Assault,2,0.0,Unknown,"    <div id='article_container'>    <h2>Unknown</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #E84C3D'>Armed Assault</h2></div>    <p >08/20/2016: An assailant stabbed and injured two civilians at an apartment complex in Roanoke, Virginia, United States. The assailant was also injured in the attack. No group claimed responsibility for the incident; however, sources identified the assailant as Wasil Farooqui.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 3.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Private Citizens & Property    </div>","Roanoke, Virginia",Point,"[-79.941427, 37.27097]"
-255232887,2016,8,23,217,United States,North America,Massachusetts,Salem,42.521477,-70.895532,"08/23/2016: An explosive device detonated in a Rainbow Times newspaper box in Salem, Massachusetts, United States. There were no reported casualties in the blast. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Bombing/Explosion,,,Journalists & Media,Newspaper Journalist/Staff/Facility,United States,Unknown,,7.0,0.0,0.0,Explosives,,,0.0,0.0,0.0,Minor (likely < $1 million),,Bombing/Explosion,#D25302,#D25302,Bombing/Explosion,3,0.0,Unknown,"    <div id='article_container'>    <h2>Unknown</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #D25302'>Bombing/Explosion</h2></div>    <p >08/23/2016: An explosive device detonated in a Rainbow Times newspaper box in Salem, Massachusetts, United States. There were no reported casualties in the blast. No group claimed responsibility for the incident.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Journalists & Media    </div>","Salem, Massachusetts",Point,"[-70.895532, 42.521477]"
-254442857,2016,9,2,217,United States,North America,Nevada,Las Vegas,36.197294,-115.131528,"09/02/2016: Assailants set fire to the Holy Trinity African Methodist Episcopal Church in Las Vegas, Nevada, United States. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,-99.0,0.0,0.0,Incendiary,,,0.0,0.0,0.0,Minor (likely < $1 million),,Facility/Infrastructure Attack,#20365E,#20365E,Facility/Infrastructure Attack,1,0.0,Unknown,"    <div id='article_container'>    <h2>Unknown</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #20365E'>Facility/Infrastructure Attack</h2></div>    <p >09/02/2016: Assailants set fire to the Holy Trinity African Methodist Episcopal Church in Las Vegas, Nevada, United States. There were no reported casualties. No group claimed responsibility for the incident.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Religious Figures/Institutions    </div>","Las Vegas, Nevada",Point,"[-115.131528, 36.197294]"
-254342911,2016,9,12,217,United States,North America,Florida,Fort Pierce,27.374522,-80.337837,"09/12/2016: An assailant set fire to the Islamic Center mosque in Fort Pierce, Florida, United States. There were no reported casualties in the attack. Joseph Michael Schreiber was arrested and claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Anti-Muslim extremists,"The specific motive is unknown; however, sources noted that Omar Mateen, the assailant who carried out the Orlando attack in June 2016, had attended the targeted mosque. Sources also noted that Joseph Michael Schreiber was Islamophobic.",1.0,1.0,1.0,Incendiary,,,0.0,0.0,0.0,Unknown,,Facility/Infrastructure Attack,#20365E,#20365E,Facility/Infrastructure Attack,1,0.0,Anti-Muslim extremists,"    <div id='article_container'>    <h2>Anti-Muslim extremists</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #20365E'>Facility/Infrastructure Attack</h2></div>    <p >09/12/2016: An assailant set fire to the Islamic Center mosque in Fort Pierce, Florida, United States. There were no reported casualties in the attack. Joseph Michael Schreiber was arrested and claimed responsibility for the incident.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 1.0</p>    <p><b>Target:</b> Religious Figures/Institutions    </div>","Fort Pierce, Florida",Point,"[-80.337837, 27.374522]"
-254302910,2016,9,16,217,United States,North America,Pennsylvania,Philadelphia,40.008171,-75.13549,"09/16/2016: An assailant shot and injured police sergeant Sylvia Young in Philadelphia, Pennsylvania, United States. When officers responded, the assailant proceeded to shoot at additional targets, including people sitting in a tavern and in a vehicle, and another police officer in an alley. The assailant and one civilian were killed and five people, including two police officers, were injured in the attack. Nicholas Glenn claimed responsibility for the incident and stated in a note left at the scene that he hated police officers.",0,1,1,1.0,1.0,0.0,Armed Assault,,,Police,Police Security Forces/Officers,United States,Anti-Police extremists,"An unaffiliated individual, identified as Nicholas Glenn, claimed responsibility for the incident and stated in a note left at the scene that he disliked authorities.",1.0,0.0,1.0,Firearms,,A 9-mm Ruger semiautomatic handgun was used in the attack.,2.0,1.0,5.0,Minor (likely < $1 million),,Armed Assault,#E84C3D,#E84C3D,Armed Assault,2,2.0,Anti-Police extremists,"    <div id='article_container'>    <h2>Anti-Police extremists</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #E84C3D'>Armed Assault</h2></div>    <p >09/16/2016: An assailant shot and injured police sergeant Sylvia Young in Philadelphia, Pennsylvania, United States. When officers responded, the assailant proceeded to shoot at additional targets, including people sitting in a tavern and in a vehicle, and another police officer in an alley. The assailant and one civilian were killed and five people, including two police officers, were injured in the attack. Nicholas Glenn claimed responsibility for the incident and stated in a note left at the scene that he hated police officers.</p>    <p><b>People killed:</b> 2.0 people</p>    <p><b>People Wounded:</b> 5.0.</p>    <p><b>Claimed the attack:</b> 1.0</p>    <p><b>Target:</b> Police    </div>","Philadelphia, Pennsylvania",Point,"[-75.13549, 40.008171]"
-254292911,2016,9,17,217,United States,North America,New Jersey,Seaside Park,39.925457,-74.074757,"09/17/2016: An explosive device detonated in Seaside Park, New Jersey, United States. It is believed that the blast was targeting a military charity race but failed to cause any casualties as the race was late to begin. Ahmad Khan Rahami claimed responsibility for this incident and three similar bombings that occurred between September 17 and September 18, 2016 in New York and New Jersey. Sources suspected that Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki in his journal.",1,1,1,0.0,1.0,0.0,Bombing/Explosion,,,Private Citizens & Property,"Procession/Gathering (funeral, wedding, birthday, religious)",United States,Jihadi-inspired extremists,"The specific motive is unknown; however, sources suspected that Ahmad Khan Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki within his journal.",1.0,1.0,1.0,Explosives,,Three pipe bombs planted inside a garbage can and utilizing a flip phone as a triggering mechanism were used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),,Bombing/Explosion,#D25302,#D25302,Bombing/Explosion,3,0.0,Jihadi-inspired extremists,"    <div id='article_container'>    <h2>Jihadi-inspired extremists</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #D25302'>Bombing/Explosion</h2></div>    <p >09/17/2016: An explosive device detonated in Seaside Park, New Jersey, United States. It is believed that the blast was targeting a military charity race but failed to cause any casualties as the race was late to begin. Ahmad Khan Rahami claimed responsibility for this incident and three similar bombings that occurred between September 17 and September 18, 2016 in New York and New Jersey. Sources suspected that Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki in his journal.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 1.0</p>    <p><b>Target:</b> Private Citizens & Property    </div>","Seaside Park, New Jersey",Point,"[-74.074757, 39.925457]"
-254292910,2016,9,17,217,United States,North America,New York,New York City,40.697132,-73.931351,"09/17/2016: An explosive device detonated in the Chelsea neighborhood of Manhattan, New York City, United States. At least 29 people were injured in the blast. Ahmad Khan Rahami claimed responsibility for this incident and three similar bombings that occurred between September 17 and September 18, 2016 in New York and New Jersey. Sources suspected that Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki in his journal.",1,1,1,0.0,1.0,0.0,Bombing/Explosion,,,Private Citizens & Property,Unnamed Civilian/Unspecified,United States,Jihadi-inspired extremists,"The specific motive is unknown; however, sources suspected that Ahmad Khan Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki within his journal.",1.0,1.0,1.0,Explosives,,A remote-controlled explosive device utilizing a flip phone as a triggering mechanism and containing ball bearings and BBs was used in the attack.,0.0,0.0,29.0,Minor (likely < $1 million),,Bombing/Explosion,#D25302,#D25302,Bombing/Explosion,3,0.0,Jihadi-inspired extremists,"    <div id='article_container'>    <h2>Jihadi-inspired extremists</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #D25302'>Bombing/Explosion</h2></div>    <p >09/17/2016: An explosive device detonated in the Chelsea neighborhood of Manhattan, New York City, United States. At least 29 people were injured in the blast. Ahmad Khan Rahami claimed responsibility for this incident and three similar bombings that occurred between September 17 and September 18, 2016 in New York and New Jersey. Sources suspected that Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki in his journal.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 29.0.</p>    <p><b>Claimed the attack:</b> 1.0</p>    <p><b>Target:</b> Private Citizens & Property    </div>","New York City, New York",Point,"[-73.931351, 40.697132]"
-254292909,2016,9,17,217,United States,North America,New York,New York City,40.697132,-73.931351,"09/17/2016: Security forces discovered and defused an explosive device in the Chelsea neighborhood of Manhattan, New York City, United States. The device was discovered several blocks away from an explosion that occurred earlier the same day. Ahmad Khan Rahami claimed responsibility for this incident and three similar bombings that occurred between September 17 and September 18, 2016 in New York and New Jersey. Sources suspected that Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki in his journal.",1,1,1,0.0,0.0,0.0,Bombing/Explosion,,,Private Citizens & Property,Unnamed Civilian/Unspecified,United States,Jihadi-inspired extremists,"The specific motive is unknown; however, sources suspected that Ahmad Khan Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki within his journal.",1.0,1.0,1.0,Explosives,,An explosives-laden pressure cooker utilizing a flip phone as a triggering mechanism and containing ball bearings and BBs was used in the attack.,0.0,0.0,0.0,,,Bombing/Explosion,#D25302,#D25302,Bombing/Explosion,3,0.0,Jihadi-inspired extremists,"    <div id='article_container'>    <h2>Jihadi-inspired extremists</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #D25302'>Bombing/Explosion</h2></div>    <p >09/17/2016: Security forces discovered and defused an explosive device in the Chelsea neighborhood of Manhattan, New York City, United States. The device was discovered several blocks away from an explosion that occurred earlier the same day. Ahmad Khan Rahami claimed responsibility for this incident and three similar bombings that occurred between September 17 and September 18, 2016 in New York and New Jersey. Sources suspected that Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki in his journal.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 1.0</p>    <p><b>Target:</b> Private Citizens & Property    </div>","New York City, New York",Point,"[-73.931351, 40.697132]"
-254292908,2016,9,17,217,United States,North America,Minnesota,St. Cloud,45.555575,-94.210178,"09/17/2016: An assailant stabbed and injured 10 people at the Crossroads Center shopping mall in St. Cloud, Minnesota, United States. The assailant, identified as Dahir Ahmed Adan, was shot and killed by a police officer. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident; however, Adan's connection to ISIL could not be confirmed.",1,1,1,0.0,1.0,0.0,Armed Assault,,,Business,Retail/Grocery/Bakery,United States,Jihadi-inspired extremists,"The specific motive is unknown; however, James Comey, the director of the Federal Bureau of Investigation (FBI) stated that Dahir Ahmed Adan seemed to have been inspired by ""radical Islamic groups.""",1.0,0.0,0.0,Melee,,A knife was used in the attack.,1.0,1.0,10.0,,,Armed Assault,#E84C3D,#E84C3D,Armed Assault,2,1.0,Jihadi-inspired extremists,"    <div id='article_container'>    <h2>Jihadi-inspired extremists</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #E84C3D'>Armed Assault</h2></div>    <p >09/17/2016: An assailant stabbed and injured 10 people at the Crossroads Center shopping mall in St. Cloud, Minnesota, United States. The assailant, identified as Dahir Ahmed Adan, was shot and killed by a police officer. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident; however, Adan's connection to ISIL could not be confirmed.</p>    <p><b>People killed:</b> 1.0 people</p>    <p><b>People Wounded:</b> 10.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Business    </div>","St. Cloud, Minnesota",Point,"[-94.210178, 45.555575]"
-254282911,2016,9,18,217,United States,North America,New Jersey,Elizabeth,40.666781,-74.215785,"09/18/2016: Security forces discovered and attempted to defuse five explosive devices near a train station in Elizabeth, New Jersey, United States. One device detonated but failed to cause any casualties. Ahmad Khan Rahami claimed responsibility for this incident and three similar bombings that occurred between September 17 and September 18, 2016 in New York and New Jersey. Sources suspected that Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki in his journal.",1,1,1,0.0,1.0,0.0,Bombing/Explosion,,,Transportation,Train/Train Tracks/Trolley,United States,Jihadi-inspired extremists,"The specific motive is unknown; however, sources suspected that Ahmad Khan Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki within his journal.",1.0,1.0,1.0,Explosives,,Five pipe bombs utilizing a flip phone as a triggering mechanism and planted inside a backpack were used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),,Bombing/Explosion,#D25302,#D25302,Bombing/Explosion,3,0.0,Jihadi-inspired extremists,"    <div id='article_container'>    <h2>Jihadi-inspired extremists</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #D25302'>Bombing/Explosion</h2></div>    <p >09/18/2016: Security forces discovered and attempted to defuse five explosive devices near a train station in Elizabeth, New Jersey, United States. One device detonated but failed to cause any casualties. Ahmad Khan Rahami claimed responsibility for this incident and three similar bombings that occurred between September 17 and September 18, 2016 in New York and New Jersey. Sources suspected that Rahami may have been inspired by Abu Muhammad al Adnani, a spokesperson for the Islamic State of Iraq and the Levant (ISIL). Sources also noted that Rahami admired Osama bin Laden and Anwar al-Awlaki in his journal.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 1.0</p>    <p><b>Target:</b> Transportation    </div>","Elizabeth, New Jersey",Point,"[-74.215785, 40.666781]"
-254222887,2016,9,24,217,United States,North America,Missouri,Kansas City,39.176086,-94.574127,"09/24/2016: Assailants set fire to the Islamic Center of Northland in Kansas City, Missouri, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,1.0,0.0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Place of Worship,United States,Unknown,,-99.0,0.0,0.0,Incendiary,,Two Molotov cocktails were used in the attack.,0.0,0.0,0.0,Minor (likely < $1 million),,Facility/Infrastructure Attack,#20365E,#20365E,Facility/Infrastructure Attack,1,0.0,Unknown,"    <div id='article_container'>    <h2>Unknown</h1>    <div id='headline'><h4 style='border-bottom: 5px solid #20365E'>Facility/Infrastructure Attack</h2></div>    <p >09/24/2016: Assailants set fire to the Islamic Center of Northland in Kansas City, Missouri, United States. There were no reported casualties in the attack. No group claimed responsibility for the incident.</p>    <p><b>People killed:</b> 0.0 people</p>    <p><b>People Wounded:</b> 0.0.</p>    <p><b>Claimed the attack:</b> 0.0</p>    <p><b>Target:</b> Religious Figures/Institutions    </div>","Kansas City, Missouri",Point,"[-94.574127, 39.176086]"
