line_number,msg,filename,Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
11919,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-17,BURY,O'BRIEN,NARCOTICS,WO,D,41675.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,17
11920,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-18,BURY,O'BRIEN,NARCOTICS,WO,D,41675.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,18
11921,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-19,BURY,O'BRIEN,NARCOTICS,WO,D,41675.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,19
11922,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-20,BURY,O'BRIEN,NARCOTICS,WO,D,41675.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,20
11923,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-21,BURY,O'BRIEN,NARCOTICS,WO,D,41675.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,21
11924,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-22,BURY,O'BRIEN,NARCOTICS,WO,D,41675.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,22
11925,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-23,BURY,O'BRIEN,NARCOTICS,WC,D,41675.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,23
11926,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-24,BURY,O'BRIEN,NARCOTICS,WO,D,41675.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,24
11927,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-25,ZAPATA,BLANCO,NARCOTICS,WO,"D,R",41675.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25
11928,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-26,BOLTON,O'BRIEN,NARCOTICS,"WC,TX",D,41682.0,30,0,30,INSTALLED AND USED,30.0,52.0,42.0,1546.0,176.0,85133.0,6310.0,15.0,0.0,0.0,0.0,0.0,0.0,,,2014,26
11929,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-27,LOGAN,O'BRIEN,NARCOTICS,WC,D,41683.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,27
11930,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-28,BOLTON,O'BRIEN,NARCOTICS,"WC,TX",D,41683.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,28
11931,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-29,BOLTON,O'BRIEN,NARCOTICS,"WC,TX",D,41683.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,29
11932,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-30,BOLTON,O'BRIEN,NARCOTICS,"WC,TX",D,41683.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,30
11933,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-31,BOLTON,O'BRIEN,NARCOTICS,"WC,TX",D,41683.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,31
11934,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-32,SNOW,BLANCO,POSSESSION,WC,D,41683.0,30,0,30,INSTALLED AND USED,4.0,42.0,18.0,167.0,61.0,16096.0,585.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2014,32
11935,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-33,TUCHI,O'BRIEN,NARCOTICS,WC,D,41687.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,33
11936,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-34,BOLTON,O'BRIEN,NARCOTICS,EO,D,41709.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,34
11937,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-35,BOLTON,O'BRIEN,NARCOTICS,"WC,TX",D,41712.0,30,1,60,INSTALLED AND USED,58.0,124.0,91.0,7203.0,1431.0,51433.0,6328.0,17.0,0.0,0.0,0.0,0.0,0.0,,,2014,35
11938,"Expected 28 columns, found 30 columns",2014-sheet-0.csv,ARIZONA,2014-36,BOLTON,O'BRIEN,NARCOTICS,"WC,EO",D,41712.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,36
